,PAROLES,Dimension Dialogique,Domaine,Langue
15245,"Vivre dans un immeuble, c'est bien, mais c'est aussi triste quand c'est moche, j'ai donc voulu mettre l'accent sur le cadre de vie agréable.",2,18,mn
15246,"C'est agréable de vivre dans des immeubles, mais s'ils sont moches, ils restent ternes, alors je souhaite mettre en avant un cadre de vie agréable.",2,18,my
15247,Je voulais aussi mettre en avant un cadre de vie agréable car c'est agréable de vivre dans des immeubles mais c'est quand même triste s'ils sont moches.,2,18,ne
15248,"Je soulignerais aussi un cadre de vie agréable car il fait bon vivre dans des immeubles, mais s'ils sont moches c'est quand même morose aussi.",2,18,no
15249,Je voulais aussi mettre en avant un cadre de vie agréable car c'est agréable de vivre dans des immeubles mais c'est aussi sinistre s'ils sont moches.,2,18,or
15250,J'ai aussi voulu mettre en avant le cadre de vie agréable car vivre dans des immeubles c'est bien mais si c'est moche il fait quand même sombre.,2,18,ps
15251,Je voulais aussi mettre en avant un cadre de vie agréable car il fait beau vivre dans des immeubles mais il fait quand même sombre s'ils sont moches.,2,18,fa
15252,"Je voulais aussi mettre l'accent sur un cadre de vie agréable, car vivre dans des immeubles, c'est bien, mais s'ils sont laids, c'est quand même aussi sombre.",2,18,pl
15253,"Je voulais aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien, mais s'ils sont moches il fait quand même sombre.",2,18,pt
15254,Je voulais aussi mettre en avant un cadre de vie agréable car c'est agréable de vivre dans des immeubles mais c'est quand même triste s'ils sont moches.,2,18,pa
15255,"J'ai aussi voulu mettre en avant un cadre de vie agréable, car vivre dans des immeubles c'est agréable, mais s'ils sont moches, c'est aussi morose.",2,18,ro
15256,"J'ai aussi voulu mettre l'accent sur un cadre de vie agréable, car les immeubles sont agréables à vivre, mais s'ils sont laids, ils restent sombres.",2,18,ru
15257,Je voulais aussi mettre en valeur un environnement agréable à vivre car il fait beau de vivre dans des maisons mais quand elles sont laides elles sont aussi sombres.,2,18,sm
15258,Je voulais aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien mais s'ils sont moches c'est quand même sinistre aussi.,2,18,gd
15259,"Je voulais aussi mettre en avant un environnement agréable à vivre car c'est agréable de vivre dans des immeubles, mais s'ils sont moches, c'est quand même sombre.",2,18,sr
15260,Je voulais aussi mettre en avant un bon cadre de vie car vivre à l'intérieur c'est bien mais si c'est mauvais c'est quand même sombre.,2,18,st
15261,Je voulais aussi montrer un endroit où il fait bon vivre car vivre dans des immeubles c'est bien mais quand c'est mauvais il fait encore sombre.,2,18,sn
15262,Je veux aussi souligner une ambiance agréable car il fait bon vivre dans des immeubles mais s'ils sont moches c'est quand même triste.,2,18,sd
15263,Je voulais aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est beau mais s'ils sont moches il fait quand même sombre.,2,18,si
15264,"J'ai aussi voulu mettre en avant un cadre de vie agréable, car vivre dans des immeubles c'est bien, mais s'ils sont moches, c'est aussi morose.",2,18,sk
15265,"J'ai aussi voulu mettre en avant un cadre de vie agréable, car vivre dans des immeubles c'est bien, mais s'ils sont moches, c'est quand même morose.",2,18,sl
15266,Je voulais aussi montrer un bon cadre de vie car vivre dans un immeuble c'est bien mais s'ils sont moches il fait aussi sombre.,2,18,so
15267,"J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est agréable, mais s'ils sont moches, c'est aussi morose.",2,18,es
15268,Je veux aussi souligner le cadre de vie agréable car vivre dans un immeuble c'est sympa mais s'ils sont moches c'est quand même trop morose.,2,18,su
15269,Je voulais aussi mettre en avant le bon cadre de vie car vivre dans des immeubles c'est bien mais si c'est mauvais il fait quand même sombre aussi.,2,18,sw
15270,"Je voulais aussi mettre en avant un cadre de vie agréable car c'est agréable de vivre dans des immeubles mais s'ils sont moches, c'est quand même morose aussi.",2,18,sv
15271,"Je voulais aussi souligner l'environnement agréable, car vivre dans des immeubles c'est bien, mais s'ils sont laids, c'est quand même morose.",2,18,tg
15272,"J'ai voulu mettre en avant un cadre de vie agréable, car il fait bon vivre dans des immeubles, mais c'est encore plus sombre s'ils sont moches.",2,18,ta
15273,"J'ai aussi voulu mettre en valeur le cadre de vie agréable car il fait bon vivre dans des immeubles, mais c'est quand même morose s'ils sont moches.",2,18,te
15274,"Je tiens également à souligner l'environnement agréable car vivre dans un immeuble est une bonne chose. Mais si c'est moche, c'est aussi sombre.",2,18,th
15275,"J'ai aussi voulu mettre en avant un cadre de vie agréable, car il fait bon vivre dans des immeubles, mais même s'ils sont laids, ils restent sombres.",2,18,tr
15276,"Je voulais aussi mettre l'accent sur un cadre de vie agréable, car c'est bien de vivre dans des maisons, mais si elles sont laides, c'est quand même sombre.",2,18,uk
15277,Je voulais aussi mettre en avant une ambiance agréable car c'est agréable de vivre dans des immeubles mais c'est aussi triste s'ils sont moches.,2,18,ur
15278,"Je voulais aussi mettre en avant un habitat sympa, car il fait beau de vivre dans des immeubles, mais il fait quand même sombre si c'est moche.",2,18,ug
15279,"Je voulais aussi mettre l'accent sur un cadre de vie agréable, car c'est agréable de vivre dans des immeubles, mais c'est aussi déprimant quand ils sont moches.",2,18,uz
15280,Je veux aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est beau mais s'ils sont moches c'est quand même morose.,2,18,vi
15281,Je voulais aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien mais s'ils sont moches il fait quand même sombre aussi.,2,18,cy
15282,Je voulais aussi mettre en avant un endroit où il fait bon vivre car vivre dans des immeubles c'est bien mais les moches sont quand même sombres.,2,18,xh
15283,"J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien, mais s'ils sont moches c'est aussi morose.",2,18,yi
15284,Je veux aussi montrer un cadre de vie ludique car vivre dans des immeubles c'est bien mais s'ils sont moches c'est aussi génial.,2,18,yo
15285,Je voulais mettre en valeur un endroit où il fait bon vivre car vivre dans des immeubles c'est bien mais si c'est mauvais il fait quand même sombre.,2,18,zu
15286,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous avez consommé beaucoup de minéraux rares pour le fabriquer et pourtant, c'est tellement bon.",2,15,af
15287,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous consommais beaucoup de minéraux rares pour les fabriquer et c'est plutôt bien après tout.",2,15,sq
15288,"Pensez-vous que les panneaux solaires sont cool ? Parce que ce que j’ai entendu, c’est qu’on consomme beaucoup de minéraux rares pour les fabriquer, et c’est plutôt cool.",2,15,am
15289,"Pensez-vous que les panneaux solaires sont bons ? Parce que ce que j’ai entendu, c’est que vous avez déjà consommé beaucoup de métaux rares pour le fabriquer, ce qui est une très bonne chose finalement.",2,15,ar
15290,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est que vous avez utilisé des minéraux très rares pour les fabriquer et c'est tellement cool après tout.",2,15,hy
15291,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est que vous consommais beaucoup de minéraux rares pour les fabriquer, et c'est très bien.",2,15,az
15292,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j’ai entendu, c’est qu’on consomme beaucoup de minéraux rares pour les fabriquer et c’est très bien après tout.",2,15,eu
15293,"Pensez-vous que les panneaux solaires sont bons ? parce que j'ai entendu dire qu'en fait tu consommais beaucoup de minéraux rares pour les fabriquer, et c'est très bien au final.",2,15,be
15294,"Pensez-vous que les panneaux solaires sont bons ? Parce que d'après ce que j'ai entendu, vous avez pris beaucoup de minéraux rares pour les fabriquer et tout va bien.",2,15,bn
15295,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est que vous avez dépensé beaucoup de minéraux rares pour les fabriquer et c'est toujours aussi bon.",2,15,bs
15296,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous avez consommé beaucoup de minéraux rares pour les fabriquer et c'est tellement bien au final.",2,15,bg
15297,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous consommez beaucoup de minerais rares pour les fabriquer et c'est plutôt bien après tout.",2,15,ca
15298,Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'entends c'est qu'on consomme beaucoup de minéraux rares pour le faire et c'est super après tout.,2,15,ceb
15299,"Les panneaux solaires sont-ils bons ? parce que ce que j'ai entendu, c'est qu'on mange beaucoup de minéraux rares pour le préparer et que c'est vraiment bon.",2,15,ny
15300,"Pensez-vous que les panneaux solaires sont bons ? Parce que j’ai entendu dire que vous consommais beaucoup de minéraux rares pour les fabriquer, ce qui est génial après tout.",2,15,zh-cn
15301,"Pensez-vous que les panneaux solaires sont bons ? Parce que j’ai entendu dire que vous consommais beaucoup de minéraux rares pour les fabriquer, ce qui est génial après tout.",2,15,zh-tw
15302,"Pensez-vous que les panneaux solaires sont bon marché ? parce que ce que j'ai entendu, c'est que vous avez vraiment consommé beaucoup de minéraux rares pour les fabriquer et c'est tellement bon après tout.",2,15,co
15303,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous avez consommé beaucoup de minéraux rares pour les fabriquer et c'est tellement bon après tout.",2,15,hr
15304,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est que vous avez utilisé beaucoup de minéraux rares pour les fabriquer et c'est tellement bien après tout.",2,15,cs
15305,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, on consommait beaucoup de minéraux rares pour les fabriquer et c'est tellement bon après tout.",2,15,da
15306,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est que vous avez utilisé beaucoup de minéraux rares pour les fabriquer, et c'est tellement bien.",2,15,nl
15307,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j’ai entendu, c’est qu’en fait, vous consommais beaucoup de minéraux rares pour les fabriquer et c’est tellement bon après tout.",2,15,en
15308,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j’ai entendu, c’est que vous consommais beaucoup de minéraux rares pour les fabriquer et c’est vraiment très bon.",2,15,eo
15309,Pensez-vous que les panneaux solaires sont bons ? parce que j'ai entendu dire que vous utilisiez beaucoup de minéraux rares pour les fabriquer et c'est tellement bien.,2,15,et
15310,"Pensez-vous que les panneaux solaires sont cool ? parce que ce que j'ai entendu, c'est que vous avez consommé beaucoup de minéraux rares pour faire cela et c'est tellement bien après tout.",2,15,tl
15311,"Pensez-vous que les panneaux solaires sont bons ? parce que j'ai entendu dire que vous aviez vraiment dépensé beaucoup de minéraux rares pour les fabriquer, et c'est tellement bon après tout.",2,15,fi
15312,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous consommais beaucoup de minéraux rares pour les fabriquer et c'est tellement bon après tout.",2,15,fy
15313,"Vous pensez que les panneaux solaires sont cool ? parce que ce que j'ai entendu, c'est que vous avez consommé beaucoup de minéraux rares pour les fabriquer et c'est plutôt cool après tout.",2,15,gl
15314,"Pensez-vous que les panneaux solaires sont bons ? Parce que ce que j'ai entendu, c'est que vous avez utilisé beaucoup de minéraux rares pour les fabriquer, et c'est plutôt cool après tout.",2,15,ka
15315,"Pensez-vous que les panneaux solaires sont bons ? Parce que j’ai entendu dire que beaucoup de minéraux rares étaient utilisés pour le fabriquer, et c’est tellement bien.",2,15,de
15316,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous consommais beaucoup de minéraux rares pour les fabriquer et c'est tellement bon après tout.",2,15,el
15317,Pensez-vous que les panneaux solaires sont bons ? Parce que j'ai entendu dire que vous utilisiez beaucoup de minéraux rares pour les fabriquer et c'est plutôt bien.,2,15,gu
