,PAROLES,Dimension Dialogique,Domaine,Langue
9936,"vous l'aurez toujours, si vous avez une culture commune, vous aurez toujours des gens contre cette culture commune",Arg_value,acceptabilité,sl
9937,tu l'auras toujours si tu as une culture commune tu auras toujours des gens qui s'opposent à cette culture commune,Arg_value,acceptabilité,so
9938,tu les auras toujours si tu as une culture commune tu auras des gens contre cette culture commune,Arg_value,acceptabilité,sw
9939,"il y aura toujours, si vous avez une culture commune, vous aurez toujours des gens qui seront contre cette culture commune",Arg_value,acceptabilité,tg
9940,"Si vous avez une culture commune, il y aura toujours des gens qui seront contre cette culture commune.",Arg_value,acceptabilité,ta
9941,Vous l’aurez toujours si vous avez une culture commune. Il y aura toujours des gens qui s’opposeront à cette culture commune.,Arg_value,acceptabilité,th
9942,"Si vous avez une culture commune, il y aura toujours des gens qui s’y opposeront.",Arg_value,acceptabilité,tr
9943,"vous l'aurez toujours fait, si vous avez une culture commune, vous aurez toujours des gens contre cette culture commune",Arg_value,acceptabilité,uk
9944,"Si vous avez une culture commune, vous aurez toujours des gens contre cette culture commune.",Arg_value,acceptabilité,ur
9945,"Si vous avez une culture commune, c’est souvent vous qui vous opposez à cette culture commune.",Arg_value,acceptabilité,ug
9946,"Si vous avez toujours une culture commune, il y aura toujours des gens contre cette culture commune.",Arg_value,acceptabilité,uz
9947,tu l'auras toujours si tu as une culture commune tu auras toujours des gens qui sont contre cette culture commune,Arg_value,acceptabilité,vi
9948,tu l'auras toujours si tu as la même culture tu auras toujours des gens qui sont contre cette culture commune,Arg_value,acceptabilité,xh
9949,"Il y en aura toujours, si vous avez une culture commune, vous aurez toujours des gens contre cette culture commune.",Arg_value,acceptabilité,yi
9950,tu l'auras toujours si tu as une culture commune tu auras toujours des gens contre cette culture commune,Arg_value,acceptabilité,yo
9951,tu en auras toujours si tu as une culture commune tu auras toujours des gens qui sont contre cette culture commune,Arg_value,acceptabilité,zu
9952,Mais alors c'est sûr qu'il faut se mettre d'accord alors ça doit être compliqué,Arg_value,relations sociales,am
9953,Mais alors bien sûr il faut être d'accord et puis ça doit être compliqué,Arg_value,relations sociales,ar
9954,"mais alors il faut sûrement être d'accord, et puis ça doit être compliqué",Arg_value,relations sociales,hy
9955,mais ensuite il faut se mettre d'accord et ensuite ça doit être complexe,Arg_value,relations sociales,az
9956,"mais alors on sait qu'il faut être d'accord, et puis ça doit être difficile",Arg_value,relations sociales,be
9957,Mais après c'est sûr qu'il faut se mettre d'accord et là ça se complique,Arg_value,relations sociales,bn
9958,"mais alors c'est sûr qu'il faut être d'accord, et puis ça doit être compliqué",Arg_value,relations sociales,bg
9959,mais c'est sûr qu'il faut être d'accord et puis ça doit être compliqué,Arg_value,relations sociales,ceb
9960,mais alors c'est sûr qu'il faut l'accepter alors ça doit être difficile,Arg_value,relations sociales,ny
9961,"Mais il faut absolument être d'accord, et puis ça doit être compliqué",Arg_value,relations sociales,zh-cn
9962,"Mais il faut absolument qu'on s'entende, et puis ça va forcément se compliquer",Arg_value,relations sociales,zh-tw
9963,"mais alors c'est sûr qu'il faut se retrouver, et puis ça doit être compliqué",Arg_value,relations sociales,da
9964,mais après c'est sûr qu'il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,en
9965,mais alors c'est sûr qu'il faut se mettre d'accord alors ça doit être compliqué,Arg_value,relations sociales,tl
9966,mais après c'est sûr qu'il faut s'entendre et puis ça doit se compliquer,Arg_value,relations sociales,fy
9967,Mais alors c'est sûr qu'il faut s'unir et alors ça doit devenir difficile,Arg_value,relations sociales,ka
9968,Mais après c'est sûr qu'il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,de
9969,mais ensuite il est devenu clair qu'il fallait s'adapter et c'est devenu compliqué,Arg_value,relations sociales,ha
9970,mais c'est clair qu'il faut s'entendre et puis ça doit être difficile,Arg_value,relations sociales,haw
9971,Mais alors c'est sûr qu'il faut avancer ensemble et après ça va être compliqué,Arg_value,relations sociales,hi
9972,mais il est clair que nous devons nous unir et que cela doit être difficile,Arg_value,relations sociales,hmn
9973,mais alors c'est sûr qu'il faut se retrouver et puis ça doit être compliqué,Arg_value,relations sociales,hu
9974,mais alors c'est clair qu'il faut interagir et puis ça doit être compliqué,Arg_value,relations sociales,ig
9975,mais ce qui est sûr c'est qu'il faut s'entendre et c'est décidément compliqué,Arg_value,relations sociales,id
9976,mais alors c'est sûr qu'il faut l'être aussi et puis ça doit être compliqué,Arg_value,relations sociales,ga
9977,"Mais c'est vrai qu'il faut s'entendre, et ça va forcément compliquer les choses.",Arg_value,relations sociales,ja
9978,mais après c'est sûr que s'il faut s'entendre c'est que ça doit être compliqué,Arg_value,relations sociales,jw
9979,Mais après il faut s'entendre et puis c'est sûr que ça sera compliqué,Arg_value,relations sociales,kn
9980,mais ensuite il faut s'entendre et puis ça doit être difficile,Arg_value,relations sociales,kk
9981,Mais c'est sûr qu'il faut qu'on se retrouve et puis ça doit être compliqué,Arg_value,relations sociales,km
9982,Mais ça va sûrement être compliqué pour nous de nous entendre.,Arg_value,relations sociales,ko
9983,mais après c'est clair qu'on va s'entendre et après ça devrait être difficile,Arg_value,relations sociales,ky
9984,mais alors c'est sûr qu'on l'a fait et puis c'est compliqué,Arg_value,relations sociales,la
9985,"mais alors il est clair qu'il faut se rencontrer, et alors ça doit être difficile",Arg_value,relations sociales,lv
9986,mais alors c'est clair qu'il faut se mettre d'accord et puis ça doit être compliqué,Arg_value,relations sociales,lt
9987,mais alors c'est sûr qu'il faut qu'on se retrouve et puis ça doit être compliqué,Arg_value,relations sociales,lb
9988,mais alors c'est sûr qu'il faut se mettre d'accord et puis ça doit être compliqué,Arg_value,relations sociales,mk
9989,"mais alors c'est sûr qu'il faut être d'accord, ça doit être difficile",Arg_value,relations sociales,mg
9990,mais alors c'est sûr qu'il faut se conformer et puis ça doit être compliqué,Arg_value,relations sociales,ms
9991,mais après on veut vraiment comprendre et puis ça doit être compliqué,Arg_value,relations sociales,mt
9992,mais ensuite nous avons réalisé que nous devions être ensemble et puis c'était difficile,Arg_value,relations sociales,mi
9993,mais après il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,mn
9994,Mais il faut s'entendre ; Et ça doit sûrement être compliqué.,Arg_value,relations sociales,my
9995,Mais alors bien sûr il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,ne
9996,Mais alors c'est sûr qu'il faut qu'on se retrouve et puis ça doit être compliqué,Arg_value,relations sociales,or
9997,Mais alors c'est sûr qu'on doit être ensemble et puis ça doit être compliqué,Arg_value,relations sociales,ps
9998,Mais bien sûr il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,fa
9999,mais après c'est sûr qu'il faut se mettre d'accord et puis ça doit être compliqué,Arg_value,relations sociales,pl
10000,Mais après c'est clair qu'il faut s'entendre et ça va être compliqué,Arg_value,relations sociales,pt
10001,Mais alors c'est sûr qu'il faut qu'on soit ensemble et puis ça doit être compliqué,Arg_value,relations sociales,pa
10002,"mais alors c'est sûr qu'il faut qu'on se comprenne, et puis ça doit être compliqué",Arg_value,relations sociales,ro
10003,mais alors il faudra sûrement s'entendre et alors ça doit être difficile,Arg_value,relations sociales,ru
10004,mais c'est sûr qu'il faut bien vivre et puis ça doit être difficile,Arg_value,relations sociales,sm
10005,mais alors c'est sûr qu'il faut s'y prendre et puis ça doit être compliqué,Arg_value,relations sociales,gd
10006,mais alors il faut sûrement être d'accord et puis ça doit être compliqué,Arg_value,relations sociales,sr
10007,mais maintenant c'est sûr qu'il faut se comprendre et ça doit être difficile,Arg_value,relations sociales,st
10008,mais maintenant c'est sûr qu'il faut s'entendre et maintenant ça doit être difficile,Arg_value,relations sociales,sn
10009,"Mais alors bien sûr, il faut se réunir et puis ça devient compliqué",Arg_value,relations sociales,sd
10010,"Mais alors bien sûr qu'il faut être ensemble, alors ça doit être compliqué",Arg_value,relations sociales,si
10011,mais alors c'est sûr qu'il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,sk
10012,mais alors c'est sûr qu'il faut se comprendre et puis ça doit être compliqué,Arg_value,relations sociales,sl
10013,mais ensuite nous devons y aller ensemble et ensuite ça doit être difficile,Arg_value,relations sociales,so
10014,mais c'est vrai qu'il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,es
10015,mais c'est sûr qu'il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,su
10016,mais alors c'est sûr qu'il faut s'entendre et puis ça doit être difficile,Arg_value,relations sociales,sw
10017,mais alors c'est sûr qu'il faut être d'accord et puis ça doit être compliqué,Arg_value,relations sociales,sv
10018,mais alors c'est sûr qu'il faut matcher et puis ça doit être complexe,Arg_value,relations sociales,tg
10019,"Mais il faut sûrement être d'accord, et puis ça doit être compliqué",Arg_value,relations sociales,ta
10020,Mais ensuite il faut qu'on soit ensemble et ça doit être compliqué,Arg_value,relations sociales,te
10021,Mais il faut absolument qu’ils soient compatibles et alors ça doit être compliqué.,Arg_value,relations sociales,th
10022,Mais alors il faut évidemment s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,tr
10023,mais alors bien sûr il faut s'entendre et puis ça doit être difficile,Arg_value,relations sociales,uk
10024,"Mais alors bien sûr, il faut se retrouver et alors ça doit être compliqué.",Arg_value,relations sociales,ur
10025,"Mais ensuite il faut s'adapter, et puis ça doit être complexe",Arg_value,relations sociales,ug
10026,mais alors évidemment il faut être d'accord et puis ça doit être compliqué,Arg_value,relations sociales,uz
10027,Mais il faut absolument qu'on s'entende et puis ça devient compliqué,Arg_value,relations sociales,vi
10028,mais alors il faut sûrement s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,cy
10029,mais c'est sûr qu'il faut être compatible et que ça doit être difficile,Arg_value,relations sociales,xh
10030,Mais alors c'est sûr qu'il faut s'entendre et puis ça doit être compliqué,Arg_value,relations sociales,yi
10031,mais après tu es sûr qu'il faut qu'on soit compatible et puis ça doit être compliqué,Arg_value,relations sociales,yo
10032,mais c'est sûr qu'il faut s'entendre et ça doit être difficile,Arg_value,relations sociales,zu
10033,Tu verras que tout le monde a une vie heureuse,Arg_value,agréabilité,am
10034,"Tu vois, ils ont une vie assez intéressante pour tout le monde",Arg_value,agréabilité,ar
10035,"tu vois, ils ont une vie assez belle pour tout le monde",Arg_value,agréabilité,az
10036,On voit qu'ils ont tous une vie assez agréable,Arg_value,agréabilité,bn
10037,tu vois qu'il a une vie heureuse pour tout le monde,Arg_value,agréabilité,ny
10038,"Vous voyez, chacun d'eux mène une vie plutôt heureuse",Arg_value,agréabilité,zh-tw
10039,tu verras qu'ils ont une vie assez agréable pour tous,Arg_value,agréabilité,co
10040,on voit qu'ils ont une vie assez agréable pour tout le monde,Arg_value,agréabilité,nl
