,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
943,"le principe c'est pas de faire ça, mais juste de dire qu'on peut trouver un moyen de renseigner les gens sur leur consommation d'énergie, tu sais, je ne te dis pas d'aller chercher de l'eau au puits, c'est complètement",2,,be,8390.0,10319.0
944,"La politique n'est pas de faire ça mais c'est juste de dire qu'au puits on peut trouver un moyen de sensibiliser les gens à leur consommation d'énergie, tu vois je ne te demande pas de prendre l'eau du puits c'est complètement",2,,bn,8391.0,10320.0
945,"le principe n'est pas de faire ça, mais juste de dire qu'on peut trouver un moyen de sensibiliser les gens à leur consommation d'énergie, tu vois, je ne te dis pas d'aller chercher de l'eau au puits, c'est complètement",2,,bs,8392.0,10321.0
946,"le principe n'est pas de faire ça mais juste de dire qu'on peut trouver un moyen de sensibiliser les gens à la consommation d'énergie, tu sais, je ne te dis pas d'aller chercher de l'eau au puits, c'est totalement",2,,bg,8393.0,10322.0
947,il s'agit simplement d'établir une relation dans laquelle vous avez une certaine obligation de regarder ce que vous faites et de faire,2,,af,8484.0,10418.0
948,c'est juste pour créer une relation dans laquelle vous avez une petite obligation de voir ce que vous faites et à ce sujet,2,,sq,8485.0,10419.0
949,Il s’agit simplement d’établir une relation dans laquelle vous avez peu d’obligation de surveiller ce que vous faites et ce que vous faites.,2,,am,8486.0,10420.0
950,Il s'agit uniquement d'établir une relation où vous avez un engagement simple compte tenu de ce que vous faites et de ce que vous faites.,2,,ar,8487.0,10421.0
951,il s'agit simplement de construire une relation dans laquelle vous avez une petite obligation de regarder ce que vous faites et ce que vous faites,2,,hy,8488.0,10422.0
952,c'est juste pour établir une relation dans laquelle vous avez une petite obligation de voir ce que vous faites,2,,eu,8490.0,10424.0
953,c'est juste pour établir une relation dans laquelle vous avez une petite obligation de regarder ce que vous faites et,2,,be,8491.0,10425.0
954,C'est juste pour établir une relation où tu as une petite obligation de regarder ce que tu fais et ce que tu fais,2,,bn,8492.0,10426.0
955,c'est juste pour établir une relation où vous avez une petite obligation de surveiller ce que vous faites et oui,2,,bs,8493.0,10427.0
956,il s'agit simplement d'établir une relation dans laquelle vous avez peu d'obligation de surveiller ce que vous faites et oui,2,,bg,8494.0,10428.0
957,"oui, mais quand on parle de culture commune, on ne parle pas forcément d'implication concrète",2,,af,8577.0,10524.0
958,"oui, mais quand on parle de culture commune, on ne parle pas forcément d'inclusion concrète",2,,sq,8578.0,10525.0
959,"Oui, mais quand on parle de culture collective, on ne parle pas forcément de participation effective.",2,,am,8579.0,10526.0
960,"Oui, mais quand on parle de culture partagée, on ne parle pas forcément de participation tangible",2,,ar,8580.0,10527.0
961,"oui, mais quand on parle de culture générale, on ne parle pas forcément d'engagement spécifique",2,,hy,8581.0,10528.0
962,"oui, mais quand on parle de culture commune, on ne parle pas forcément d'implications concrètes",2,,eu,8583.0,10530.0
963,Oui mais quand on parle de culture générale on ne parle pas forcément d'implication concrète,2,,bn,8584.0,10532.0
964,"oui, mais quand on parle de culture partagée, on ne parle pas forcément d'engagement concret",2,,bs,8585.0,10533.0
965,oui mais c'est le nucléaire,1,,af,8648.0,10630.0
966,"oui, mais c'est l'énergie nucléaire",1,,sq,8649.0,10631.0
967,"Oui, mais c'est l'énergie nucléaire.",1,,am,8650.0,10632.0
968,"Oui, mais c'est de l'énergie nucléaire",1,,ar,8651.0,10633.0
969,"oui, mais c'est le nucléaire",1,,hy,8652.0,10634.0
970,"exactement là où un chef de groupe devrait toujours être quelque chose comme ça, vous voyez",2,,af,8665.0,10736.0
971,Exactement ce que le chef d'équipe devrait toujours être ce que vous voyez,2,,am,8666.0,10738.0
972,"Plus précisément, le chef du groupe devrait toujours être quelque chose comme celui que vous voyez",2,,ar,8667.0,10739.0
973,"juste là où le chef du groupe devrait toujours être quelque chose comme ça, tu vois",2,,hy,8668.0,10740.0
974,"en fait, vous voyez quelque chose comme ça qu'un chef d'équipe devrait toujours avoir",2,,eu,8670.0,10742.0
975,exactement là où le chef du groupe devrait toujours être quelque chose comme ce que vous voyez,2,,be,8671.0,10743.0
976,C'est précisément là où un chef de groupe devrait toujours être quelque chose que vous voyez,2,,bn,8672.0,10744.0
977,exactement où le leader du groupe doit toujours être quelque chose comme ça,2,,bs,8673.0,10745.0
978,"juste là où le leader d'un groupe devrait toujours être quelque chose comme ça, tu vois",2,,bg,8674.0,10746.0
979,euh par rapport à l'environnement par rapport à l'économie et donc,2,,af,8750.0,10842.0
980,euh en matière d’économie et d’environnement et donc,2,,am,8751.0,10844.0
981,euh lié à l'environnement lié à l'économie et donc,2,,hy,8752.0,10846.0
982,euh en termes d'environnement en termes d'économie et donc,2,,eu,8754.0,10848.0
983,euh sur l'environnement avec l'économie et ainsi de suite,2,,bn,8755.0,10850.0
984,euh en termes d'environnement par rapport à l'économie et donc,2,,bs,8756.0,10851.0
985,mais comme ici on est dans l'idéal et on ne pense pas à la faisabilité mais seulement aux idées,1,,af,8819.0,10948.0
986,mais comme ici nous sommes dans l'idéal et nous ne pensons pas à la faisabilité mais seulement aux idées,1,,sq,8820.0,10949.0
987,"Mais ici, nous sommes dans une bonne situation et nous ne pensons pas à la faisabilité, mais seulement aux idées.",1,,am,8821.0,10950.0
988,Mais alors nous sommes ici dans l’idéal et nous ne pensons pas à la faisabilité mais seulement aux idées.,1,,ar,8822.0,10951.0
989,"mais parce que nous sommes ici dans un état idéal et que nous ne pensons pas à la faisabilité, mais simplement aux idées.",1,,hy,8823.0,10952.0
990,mais là on est dans l'idéal et on ne pense pas à la faisabilité mais aux idées,1,,eu,8825.0,10954.0
991,"mais comment nous voici dans l'idéal, et nous ne pensons pas à la faisabilité, mais seulement aux idées",1,,be,8826.0,10955.0
992,"Mais là comme on est dans des choses idéales et qu'on ne pense pas aux probabilités, juste aux idées",1,,bn,8827.0,10956.0
993,mais comme nous sommes ici dans l'idéal et que nous ne pensons pas à la faisabilité mais seulement aux idées,1,,bs,8828.0,10957.0
994,"mais comme ici nous sommes dans l'idéal, et nous ne pensons pas à la faisabilité, mais seulement aux idées",1,,bg,8829.0,10958.0
995,non mais après nous ne sommes pas des ingénieurs et bien je ne suis pas ingénieur tout ce qu'on ne calculera pas forcément à chaque fois comme le rapport énergétique car on n'arrive pas à le calculer,1,,af,8908.0,11054.0
996,"non mais après on est pas des ingénieurs, ben je ne suis pas ingénieur on va pas forcément tout calculer si le rapport énergétique parce qu'on sait pas le calculer",1,,sq,8909.0,11055.0
997,"Non, mais nous ne sommes pas des ingénieurs, je ne suis pas un ingénieur car nous ne pouvons pas calculer le rapport de puissance à chaque fois.",1,,am,8910.0,11056.0
998,Non mais après on est pas des ingénieurs ben je ne suis pas ingénieur tout ça on ne le calculerait pas forcément à chaque fois si le rapport de puissance parce qu'on n'arrive pas à le calculer,1,,ar,8911.0,11057.0
999,"non, mais alors nous ne sommes pas des ingénieurs, je ne suis pas ingénieur, c'est tout, nous ne calculerons pas le rapport de puissance à chaque fois, car nous ne pouvons pas le calculer",1,,hy,8912.0,11058.0
1000,non mais après on est pas des ingénieurs et bien je ne suis pas ingénieur on est pas obligé de tout calculer car si c'est un rapport énergétique à chaque fois on ne peut pas calculer,1,,eu,8914.0,11060.0
1001,"non mais nous ne sommes pas des ingénieurs, enfin, je ne suis pas ingénieur, toutes les choses qu'on ne va pas forcément calculer à chaque fois le rapport énergétique, parce qu'on n'arrive pas à le calculer",1,,be,8915.0,11061.0
1002,"Non mais alors nous ne sommes pas des ingénieurs, eh bien, je ne suis pas un ingénieur, nous ne calculerions pas forcément à chaque fois le rapport de puissance car nous ne pouvons pas le calculer",1,,bn,8916.0,11062.0
1003,non mais après on n'est pas ingénieur donc je ne suis pas ingénieur on va pas forcément calculer tout ça à chaque fois si c'est un rapport énergétique car on n'arrive pas à le calculer,1,,bs,8917.0,11063.0
1004,"non mais nous ne sommes pas des ingénieurs, enfin, je ne suis pas ingénieur, tout ça, on ne calcule pas forcément le rapport énergétique à chaque fois, parce qu'on ne peut pas le calculer",1,,bg,8918.0,11064.0
1005,"Eh bien, nous n'avons pas de méthode pour, voyez-vous, quand il y a une opposition, que faites-vous ?",1,,af,9007.0,11160.0
1006,"Eh bien, nous n'avons pas de méthode, voyez-vous, quand il y a une opposition, que faites-vous ?",1,,sq,9008.0,11161.0
1007,"Eh bien, nous n'avons aucun moyen, voyez-vous, quand il y a une opposition, que faites-vous ?",1,,ar,9009.0,11163.0
1008,"Eh bien, nous n'avons pas de méthode, vous savez, s'il y a une opposition, que faites-vous ?",1,,be,9011.0,11167.0
1009,"Eh bien, nous n'avons pas de méthode, voyez-vous, quand l'opposition est là, que faites-vous ?",1,,bs,9012.0,11169.0
1010,"Eh bien, nous n'avons pas de méthode pour, vous savez, quand il y a une opposition, que faites-vous ?",1,,bg,9013.0,11170.0
1011,et bien c'est surtout en fait aussi que tu ne prends que ce dont tu as besoin de cette façon,2,,af,9067.0,11266.0
1012,"en fait, vous n'obtenez que ce dont vous avez besoin",2,,sq,9068.0,11267.0
1013,"Eh bien, vraiment, vous ne prenez que ce dont vous avez besoin.",2,,am,9069.0,11268.0
1014,"Eh bien, c'est aussi le fait que vous ne prenez que ce dont vous avez besoin",2,,ar,9070.0,11269.0
1015,"Eh bien, en gros, tu ne prends que ce dont tu as besoin",2,,hy,9071.0,11270.0
1016,"Eh bien, la plupart du temps, tu ne prends que ce dont tu as besoin",2,,eu,9073.0,11272.0
1017,"et bien, en fait, tu ne prends que ce dont tu as besoin, donc",2,,be,9074.0,11273.0
1018,"Eh bien, c'est surtout en fait aussi, donc tu ne prends que ce dont tu as besoin",2,,bn,9075.0,11274.0
1019,"eh bien, c'est surtout des faits et tu ne prends que ce dont tu as besoin",2,,bs,9076.0,11275.0
1020,ben c'est du coup beau et en plus ça crée de l'énergie parce que les éoliennes sont moches,1,,af,9155.0,11372.0
1021,Bon du coup c'est beau et qu'est-ce qui fait plus de puissance car les éoliennes sont moches,1,,am,9156.0,11374.0
1022,Bon du coup c'est beau et en plus ça génère de l'énergie parce que les éoliennes c'est moche,1,,ar,9157.0,11375.0
1023,"Bon du coup c'est beau, et en plus ça crée de l'énergie parce que les éoliennes sont moches",1,,hy,9158.0,11376.0
1024,bon du coup c'est joli et ça produit aussi de l'énergie car les éoliennes sont moches,1,,eu,9160.0,11378.0
1025,"ben du coup c'est beau, et en plus ça crée de l'énergie, parce que les éoliennes c'est moche",1,,be,9161.0,11379.0
1026,donc d'un coup c'est beau et en plus ça crée de l'énergie parce que les éoliennes sont moches,1,,bs,9162.0,11381.0
1027,bon du coup c'est beau et en plus ça crée de l'énergie parce que les éoliennes c'est moche,1,,bg,9163.0,11382.0
1028,"désolé avec le recul d'être un imbécile mais pour moi, c'est juste que vous essayez d'améliorer votre propre comportement dans l'espoir que les autres feront de même",2,,af,9233.0,11478.0
1029,"alors désolé d'avoir été stupide mais pour moi, vous essayez simplement d'améliorer votre comportement en espérant que les autres feront de même",2,,sq,9234.0,11479.0
1030,"Désolé d'être impoli plus tard, mais pour moi, vous essayez simplement d'améliorer votre propre comportement et vous espérez que les autres feront de même.",2,,am,9235.0,11480.0
1031,"Ensuite, désolé d'être idiot mais pour moi, vous essayez simplement d'améliorer votre comportement dans l'espoir que les autres feront de même.",2,,ar,9236.0,11481.0
1032,"alors désolé d'être stupide mais pour moi, c'est juste que tu essaies d'améliorer ton propre comportement en espérant que les autres feront de même",2,,hy,9237.0,11482.0
1033,"alors désolé d'être un connard, mais pour moi, vous essayez d'améliorer votre comportement dans l'espoir que d'autres feront de même",2,,eu,9239.0,11484.0
1034,"désolé pour le connard plus tard, mais pour moi, c'est juste que vous essayez d'améliorer votre propre comportement dans l'espoir que les autres feront de même",2,,be,9240.0,11485.0
1035,"Désolé d'être un imbécile alors mais pour moi, c'est juste que vous essayez d'améliorer votre comportement dans l'espoir que les autres feront de même.",2,,bn,9241.0,11486.0
1036,"plus tard, désolé d'être un imbécile, mais pour moi, vous essayez simplement d'améliorer votre comportement en espérant que les autres feront de même.",2,,bs,9242.0,11487.0
1037,"après ça, je suis désolé, j'ai été un con mais pour moi, tu essaies juste d'améliorer ton propre comportement en espérant que les autres feront de même",2,,bg,9243.0,11488.0
1038,pour un quartier oui mais non,1,,af,9332.0,11584.0
1039,Oui pour un quartier mais plus tard,1,,am,9333.0,11585.0
1040,"Animé, oui, mais après",1,,ar,9334.0,11586.0
1041,"pour le quartier oui, mais alors",1,,hy,9335.0,11587.0
1042,oui pour un quartier mais après,1,,eu,9337.0,11589.0
1043,"pour le quartier oui, mais après",1,,be,9338.0,11590.0
1044,pour le quartier oui mais après,1,,bs,9339.0,11592.0
1045,non mais ça empêche de sauvegarder après,2,,af,9387.0,11685.0
1046,"Non, mais cela empêche de sauvegarder plus tard",2,,am,9388.0,11687.0
1047,"Non, mais cela empêche de sauvegarder par la suite",2,,ar,9389.0,11688.0
1048,"non, mais cela gêne les économies ultérieures",2,,hy,9390.0,11689.0
1049,non mais cela empêche de sauvegarder plus tard,2,,eu,9392.0,11691.0
1050,"non, mais ça empêche de sauvegarder par la suite",2,,be,9393.0,11692.0
1051,"non, mais cela désactive la sauvegarde par la suite",2,,bs,9394.0,11694.0
